player_id,player_name,date,rating
collin-heier,Collin Heier,2024-03-22,1771.6
dylan-salvanera,Dylan Salvanera,2024-03-22,1754.1
ellie-homen,Ellie Homen,2024-03-22,1502.6
everett-filloon,Everett Filloon,2024-03-22,1707.7
galo-orbea,Galo Orbea,2024-03-22,1710.1
james-baek,James Baek,2024-03-22,1767.4
james-evans,James Evans,2024-03-22,1948.3
joseph-ugarte,Joseph Ugarte,2024-03-22,1833.1
joshua-denk,Joshua Denk,2024-03-22,1769.7
junxi-zhu,Junxi Zhu,2024-03-22,1692.7
logan-mazur,Logan Mazur,2024-03-22,1635.4
marcus-dion,Marcus Dion,2024-03-22,1775.6
patrick-donegan,Patrick Donegan,2024-03-22,1593
raghav-malaviya,Raghav Malaviya,2024-03-22,1852.2
stefan-mott,Stefan Mott,2024-03-22,1731.8
trista-medine,Trista Medine,2024-03-22,1739.3
vijay-sood,Vijay Sood,2024-03-22,1565
aaron-traylor,Aaron Traylor,2024-04-05,1784.6
alberto-lara,Alberto Lara,2024-04-05,1865.1
ashton-cox,Ashton Cox,2024-04-05,1840.3
ben-grissmer,Ben Grissmer,2024-04-05,1661.6
camilo-liberona,Camilo Liberona,2024-04-05,1597.3
chuppa-cross-iv,Chuppa Cross IV,2024-04-05,1803.5
collin-heier,Collin Heier,2024-04-05,1730.1
dylan-salvanera,Dylan Salvanera,2024-04-05,1714.1
eduardo-cunha,Eduardo Cunha,2024-04-05,1863.9
ellie-homen,Ellie Homen,2024-04-05,1542.3
eric-rios,Eric Rios,2024-04-05,1839.2
everett-filloon,Everett Filloon,2024-04-05,1740
federico-camporesi,Federico Camporesi,2024-04-05,1606.7
galo-orbea,Galo Orbea,2024-04-05,1610
giovanni-cischke,Giovanni Cischke,2024-04-05,1771.7
giulio-tarlao,Giulio Tarlao,2024-04-05,1730
james-baek,James Baek,2024-04-05,1796.5
joseph-ugarte,Joseph Ugarte,2024-04-05,1809.1
junxi-zhu,Junxi Zhu,2024-04-05,1707.3
justin-burns,Justin Burns,2024-04-05,1803.8
kyle-livinghouse,Kyle Livinghouse,2024-04-05,1794
lorenzo-arce,Lorenzo Arce,2024-04-05,1641.5
luca-ceribelli,Luca Ceribelli,2024-04-05,1896.6
luca-paz,Luca Paz,2024-04-05,1746.3
marco-silva,Marco Silva,2024-04-05,1782.7
marcus-dion,Marcus Dion,2024-04-05,1771.2
oliver-eskolin,Oliver Eskolin,2024-04-05,1820.2
paul-chua,Paul Chua,2024-04-05,1815.6
raghav-malaviya,Raghav Malaviya,2024-04-05,1798.9
riley-factura,Riley Factura,2024-04-05,1821.7
selahattin-sturm,Selahattin Sturm,2024-04-05,1721
shohei-kimura,Shohei Kimura,2024-04-05,1714.3
simon-bernard,Simon Bernard,2024-04-05,1547.4
stefan-mott,Stefan Mott,2024-04-05,1791.2
taran-birdee,Taran Birdee,2024-04-05,1686.7
trista-medine,Trista Medine,2024-04-05,1728.2
victor-medina,Víctor Medina,2024-04-05,1901
vijay-sood,Vijay Sood,2024-04-05,1563.8
wolfe-glick,Wolfe Glick,2024-04-05,2030.4
ashton-cox,Ashton Cox,2024-04-12,1859
ben-grissmer,Ben Grissmer,2024-04-12,1789.7
calvin-nisson,Calvin Nisson,2024-04-12,1661.6
camilo-liberona,Camilo Liberona,2024-04-12,1598.8
dylan-salvanera,Dylan Salvanera,2024-04-12,1718.4
enrique-grimaldo,Enrique Grimaldo,2024-04-12,1728.4
galo-orbea,Galo Orbea,2024-04-12,1645.7
james-baek,James Baek,2024-04-12,1832.6
john-mills,John Mills,2024-04-12,1675.9
junxi-zhu,Junxi Zhu,2024-04-12,1685.6
logan-mazur,Logan Mazur,2024-04-12,1628.2
luca-paz,Luca Paz,2024-04-12,1797.4
marcus-dion,Marcus Dion,2024-04-12,1712.3
paul-chua,Paul Chua,2024-04-12,1775
rajan-bal,Rajan Bal,2024-04-12,1754
riley-factura,Riley Factura,2024-04-12,1839.6
stefan-mott,Stefan Mott,2024-04-12,1819.2
vijay-sood,Vijay Sood,2024-04-12,1594.7
wolfe-glick,Wolfe Glick,2024-04-12,2030.5
camilo-liberona,Camilo Liberona,2024-04-20,1602.2
riley-factura,Riley Factura,2024-04-20,1859.2
aaron-traylor,Aaron Traylor,2024-05-03,1830.7
ashton-cox,Ashton Cox,2024-05-03,1790.9
calvin-nisson,Calvin Nisson,2024-05-03,1649.7
collin-heier,Collin Heier,2024-05-03,1733.9
dylan-salvanera,Dylan Salvanera,2024-05-03,1767.8
everett-filloon,Everett Filloon,2024-05-03,1732.2
john-mills,John Mills,2024-05-03,1640.8
joseph-ugarte,Joseph Ugarte,2024-05-03,1792.4
junxi-zhu,Junxi Zhu,2024-05-03,1789.8
justin-burns,Justin Burns,2024-05-03,1892.9
logan-mazur,Logan Mazur,2024-05-03,1655.9
lorenzo-arce,Lorenzo Arce,2024-05-03,1618.2
nick-navarre,Nick Navarre,2024-05-03,1884.7
paul-chua,Paul Chua,2024-05-03,1758.8
rajan-bal,Rajan Bal,2024-05-03,1900.5
riley-factura,Riley Factura,2024-05-03,1808.6
stefan-mott,Stefan Mott,2024-05-03,1847.5
vijay-sood,Vijay Sood,2024-05-03,1605.4
eric-rios,Eric Rios,2024-05-11,1786.4
federico-camporesi,Federico Camporesi,2024-05-11,1637.4
giulio-tarlao,Giulio Tarlao,2024-05-11,1788.3
marco-silva,Marco Silva,2024-05-11,1894.1
oliver-eskolin,Oliver Eskolin,2024-05-11,1783.7
simon-bernard,Simon Bernard,2024-05-11,1544.8
taran-birdee,Taran Birdee,2024-05-11,1689.2
victor-medina,Víctor Medina,2024-05-11,1856.3
camilo-liberona,Camilo Liberona,2024-05-18,1624.6
galo-orbea,Galo Orbea,2024-05-18,1653.9
aditya-subramanian,Aditya Subramanian,2024-05-24,1810.4
alberto-lara,Alberto Lara,2024-05-24,1838
alex-underhill,ALEX UNDERHILL,2024-05-24,1823.7
ben-grissmer,Ben Grissmer,2024-05-24,1777.8
collin-heier,Collin Heier,2024-05-24,1806.2
dylan-salvanera,Dylan Salvanera,2024-05-24,1704
ellie-homen,Ellie Homen,2024-05-24,1503.6
enrique-grimaldo,Enrique Grimaldo,2024-05-24,1733.2
everett-filloon,Everett Filloon,2024-05-24,1731.8
james-baek,James Baek,2024-05-24,1797.1
james-evans,James Evans,2024-05-24,1909.3
john-mills,John Mills,2024-05-24,1588
joseph-ugarte,Joseph Ugarte,2024-05-24,1829.2
joshua-denk,Joshua Denk,2024-05-24,1760
junxi-zhu,Junxi Zhu,2024-05-24,1783
justin-burns,Justin Burns,2024-05-24,1923
nick-navarre,Nick Navarre,2024-05-24,1816.8
raghav-malaviya,Raghav Malaviya,2024-05-24,1812.4
rajan-bal,Rajan Bal,2024-05-24,1924.3
riley-factura,Riley Factura,2024-05-24,1782.5
stefan-mott,Stefan Mott,2024-05-24,1819.4
vijay-sood,Vijay Sood,2024-05-24,1648.8
federico-camporesi,Federico Camporesi,2024-06-01,1664.3
giulio-tarlao,Giulio Tarlao,2024-06-01,1796.7
luca-ceribelli,Luca Ceribelli,2024-06-01,1903.1
marco-silva,Marco Silva,2024-06-01,1868.8
selahattin-sturm,Selahattin Sturm,2024-06-01,1712.6
simon-bernard,Simon Bernard,2024-06-01,1528.8
victor-medina,Víctor Medina,2024-06-01,1858.1
aaron-traylor,Aaron Traylor,2024-06-07,1778.6
aditya-subramanian,Aditya Subramanian,2024-06-07,1788.5
alberto-lara,Alberto Lara,2024-06-07,1839.4
alex-underhill,ALEX UNDERHILL,2024-06-07,1934.4
ashton-cox,Ashton Cox,2024-06-07,1762.8
calvin-nisson,Calvin Nisson,2024-06-07,1685.4
camilo-liberona,Camilo Liberona,2024-06-07,1651.4
chuppa-cross-iv,Chuppa Cross IV,2024-06-07,1749.4
collin-heier,Collin Heier,2024-06-07,1772.9
dylan-salvanera,Dylan Salvanera,2024-06-07,1692.1
eduardo-cunha,Eduardo Cunha,2024-06-07,1960
ellie-homen,Ellie Homen,2024-06-07,1477.2
enrique-grimaldo,Enrique Grimaldo,2024-06-07,1693.4
eric-rios,Eric Rios,2024-06-07,1856.5
everett-filloon,Everett Filloon,2024-06-07,1704.4
federico-camporesi,Federico Camporesi,2024-06-07,1756.6
galo-orbea,Galo Orbea,2024-06-07,1618.6
giovanni-cischke,Giovanni Cischke,2024-06-07,1769
giulio-tarlao,Giulio Tarlao,2024-06-07,1897.1
james-evans,James Evans,2024-06-07,1884.2
john-mills,John Mills,2024-06-07,1562.4
joseph-ugarte,Joseph Ugarte,2024-06-07,1741.2
joshua-denk,Joshua Denk,2024-06-07,1726
junxi-zhu,Junxi Zhu,2024-06-07,1861.2
justin-burns,Justin Burns,2024-06-07,1987
kyle-livinghouse,Kyle Livinghouse,2024-06-07,1853.1
logan-mazur,Logan Mazur,2024-06-07,1705.4
lorenzo-arce,Lorenzo Arce,2024-06-07,1655
luca-paz,Luca Paz,2024-06-07,1798.1
marco-silva,Marco Silva,2024-06-07,1860.2
nick-navarre,Nick Navarre,2024-06-07,1749.9
patrick-donegan,Patrick Donegan,2024-06-07,1613.8
paul-chua,Paul Chua,2024-06-07,1847
raghav-malaviya,Raghav Malaviya,2024-06-07,1794
rajan-bal,Rajan Bal,2024-06-07,1897.2
stefan-mott,Stefan Mott,2024-06-07,1757.2
taran-birdee,Taran Birdee,2024-06-07,1791
trista-medine,Trista Medine,2024-06-07,1653
victor-medina,Víctor Medina,2024-06-07,1840.1
vijay-sood,Vijay Sood,2024-06-07,1645.8
wolfe-glick,Wolfe Glick,2024-06-07,2004.5
aaron-traylor,Aaron Traylor,2024-08-16,1821
aditya-subramanian,Aditya Subramanian,2024-08-16,1736.8
alberto-lara,Alberto Lara,2024-08-16,1806.8
alex-underhill,ALEX UNDERHILL,2024-08-16,1912.2
ashton-cox,Ashton Cox,2024-08-16,1759.4
calvin-nisson,Calvin Nisson,2024-08-16,1665.9
camilo-liberona,Camilo Liberona,2024-08-16,1673.1
carson-confer,Carson Confer,2024-08-16,1816.7
chuppa-cross-iv,Chuppa Cross IV,2024-08-16,1788
collin-heier,Collin Heier,2024-08-16,1766.5
dylan-salvanera,Dylan Salvanera,2024-08-16,1690.5
eduardo-cunha,Eduardo Cunha,2024-08-16,1873.7
enrique-grimaldo,Enrique Grimaldo,2024-08-16,1709.5
eric-rios,Eric Rios,2024-08-16,1877.9
everett-filloon,Everett Filloon,2024-08-16,1739.3
federico-camporesi,Federico Camporesi,2024-08-16,1769.9
galo-orbea,Galo Orbea,2024-08-16,1591.2
giovanni-cischke,Giovanni Cischke,2024-08-16,1752.8
giulio-tarlao,Giulio Tarlao,2024-08-16,1853.3
james-baek,James Baek,2024-08-16,1735.1
james-evans,James Evans,2024-08-16,1828
john-mills,John Mills,2024-08-16,1582
joseph-ugarte,Joseph Ugarte,2024-08-16,1734.6
joshua-denk,Joshua Denk,2024-08-16,1734.6
junxi-zhu,Junxi Zhu,2024-08-16,1860.6
justin-burns,Justin Burns,2024-08-16,1944
kyle-livinghouse,Kyle Livinghouse,2024-08-16,1782.1
logan-mazur,Logan Mazur,2024-08-16,1659.6
lorenzo-arce,Lorenzo Arce,2024-08-16,1664.4
luca-ceribelli,Luca Ceribelli,2024-08-16,1975.9
luca-paz,Luca Paz,2024-08-16,1824
marco-silva,Marco Silva,2024-08-16,1903.7
marcus-dion,Marcus Dion,2024-08-16,1659
nick-navarre,Nick Navarre,2024-08-16,1712.3
oliver-eskolin,Oliver Eskolin,2024-08-16,1841.4
paul-chua,Paul Chua,2024-08-16,1825.4
rajan-bal,Rajan Bal,2024-08-16,1839.7
riley-factura,Riley Factura,2024-08-16,1827.6
selahattin-sturm,Selahattin Sturm,2024-08-16,1731.1
shohei-kimura,Shohei Kimura,2024-08-16,1801.9
simon-bernard,Simon Bernard,2024-08-16,1561.8
stefan-mott,Stefan Mott,2024-08-16,1708.6
taran-birdee,Taran Birdee,2024-08-16,1851
trista-medine,Trista Medine,2024-08-16,1622.7
victor-medina,Víctor Medina,2024-08-16,1864.1
wolfe-glick,Wolfe Glick,2024-08-16,1973.5
alberto-lara,Alberto Lara,2024-09-13,1779.6
ben-grissmer,Ben Grissmer,2024-09-13,1825.8
calvin-nisson,Calvin Nisson,2024-09-13,1689.7
chuppa-cross-iv,Chuppa Cross IV,2024-09-13,1800.8
dylan-salvanera,Dylan Salvanera,2024-09-13,1676.7
ellie-homen,Ellie Homen,2024-09-13,1442.6
enrique-grimaldo,Enrique Grimaldo,2024-09-13,1709.6
everett-filloon,Everett Filloon,2024-09-13,1690.6
james-evans,James Evans,2024-09-13,1856.8
joseph-ugarte,Joseph Ugarte,2024-09-13,1755.9
joshua-denk,Joshua Denk,2024-09-13,1719.1
junxi-zhu,Junxi Zhu,2024-09-13,1898
kyle-livinghouse,Kyle Livinghouse,2024-09-13,1827.3
logan-mazur,Logan Mazur,2024-09-13,1676.2
lorenzo-arce,Lorenzo Arce,2024-09-13,1763.2
nick-navarre,Nick Navarre,2024-09-13,1779
paul-chua,Paul Chua,2024-09-13,1879.1
rajan-bal,Rajan Bal,2024-09-13,1761.8
riley-factura,Riley Factura,2024-09-13,1862.9
stefan-mott,Stefan Mott,2024-09-13,1715.9
trista-medine,Trista Medine,2024-09-13,1632.2
vijay-sood,Vijay Sood,2024-09-13,1698.4
wolfe-glick,Wolfe Glick,2024-09-13,1976.2
camilo-liberona,Camilo Liberona,2024-09-28,1662
federico-camporesi,Federico Camporesi,2024-09-28,1756.6
galo-orbea,Galo Orbea,2024-09-28,1592.8
giulio-tarlao,Giulio Tarlao,2024-09-28,1849.3
oliver-eskolin,Oliver Eskolin,2024-09-28,1800.5
selahattin-sturm,Selahattin Sturm,2024-09-28,1720.9
simon-bernard,Simon Bernard,2024-09-28,1593.8
taran-birdee,Taran Birdee,2024-09-28,1829.5
victor-medina,Víctor Medina,2024-09-28,1853.5
aditya-subramanian,Aditya Subramanian,2024-10-11,1716.9
alberto-lara,Alberto Lara,2024-10-11,1852.6
ben-grissmer,Ben Grissmer,2024-10-11,1825.8
calvin-nisson,Calvin Nisson,2024-10-11,1690.2
carson-confer,Carson Confer,2024-10-11,1911.3
collin-heier,Collin Heier,2024-10-11,1833.1
dylan-salvanera,Dylan Salvanera,2024-10-11,1714.1
enrique-grimaldo,Enrique Grimaldo,2024-10-11,1706.3
everett-filloon,Everett Filloon,2024-10-11,1692.2
james-baek,James Baek,2024-10-11,1777.1
james-evans,James Evans,2024-10-11,1828.7
john-mills,John Mills,2024-10-11,1567.9
joseph-ugarte,Joseph Ugarte,2024-10-11,1855.8
joshua-denk,Joshua Denk,2024-10-11,1743.3
junxi-zhu,Junxi Zhu,2024-10-11,1888.8
logan-mazur,Logan Mazur,2024-10-11,1667
lorenzo-arce,Lorenzo Arce,2024-10-11,1719.1
nick-navarre,Nick Navarre,2024-10-11,1742.5
paul-chua,Paul Chua,2024-10-11,1860.2
riley-factura,Riley Factura,2024-10-11,1898.9
stefan-mott,Stefan Mott,2024-10-11,1770.6
vijay-sood,Vijay Sood,2024-10-11,1662.1
wolfe-glick,Wolfe Glick,2024-10-11,1963.7
alberto-lara,Alberto Lara,2024-10-19,1858
eduardo-cunha,Eduardo Cunha,2024-10-19,1910.2
ellie-homen,Ellie Homen,2024-10-19,1434.4
federico-camporesi,Federico Camporesi,2024-10-19,1734.1
giulio-tarlao,Giulio Tarlao,2024-10-19,1809.6
marco-silva,Marco Silva,2024-10-19,1927.2
selahattin-sturm,Selahattin Sturm,2024-10-19,1682.3
simon-bernard,Simon Bernard,2024-10-19,1558.5
victor-medina,Víctor Medina,2024-10-19,1900.8
eric-rios,Eric Rios,2024-11-02,1843.6
federico-camporesi,Federico Camporesi,2024-11-02,1873.4
giulio-tarlao,Giulio Tarlao,2024-11-02,1713
marco-silva,Marco Silva,2024-11-02,1941.8
oliver-eskolin,Oliver Eskolin,2024-11-02,1787.4
patrick-donegan,Patrick Donegan,2024-11-02,1642.2
selahattin-sturm,Selahattin Sturm,2024-11-02,1710.5
simon-bernard,Simon Bernard,2024-11-02,1613.7
taran-birdee,Taran Birdee,2024-11-02,1838.6
victor-medina,Víctor Medina,2024-11-02,1919.1
kyle-livinghouse,Kyle Livinghouse,2024-11-09,1831.3
alberto-lara,Alberto Lara,2024-11-15,1820.3
ashton-cox,Ashton Cox,2024-11-15,1846.2
camilo-liberona,Camilo Liberona,2024-11-15,1617.9
dylan-salvanera,Dylan Salvanera,2024-11-15,1680.5
eduardo-cunha,Eduardo Cunha,2024-11-15,1913.4
eric-rios,Eric Rios,2024-11-15,1930.1
federico-camporesi,Federico Camporesi,2024-11-15,1862.2
galo-orbea,Galo Orbea,2024-11-15,1541.1
giulio-tarlao,Giulio Tarlao,2024-11-15,1719.4
james-baek,James Baek,2024-11-15,1788.8
joseph-ugarte,Joseph Ugarte,2024-11-15,1841.6
junxi-zhu,Junxi Zhu,2024-11-15,1821.9
justin-burns,Justin Burns,2024-11-15,1915
kyle-livinghouse,Kyle Livinghouse,2024-11-15,1733.2
lorenzo-arce,Lorenzo Arce,2024-11-15,1748.2
marco-silva,Marco Silva,2024-11-15,1999.9
marcus-dion,Marcus Dion,2024-11-15,1656.6
oliver-eskolin,Oliver Eskolin,2024-11-15,1837.9
riley-factura,Riley Factura,2024-11-15,1872.6
shohei-kimura,Shohei Kimura,2024-11-15,1838.4
stefan-mott,Stefan Mott,2024-11-15,1772.1
victor-medina,Víctor Medina,2024-11-15,1968.9
aaron-traylor,Aaron Traylor,2024-11-22,1829.2
alberto-lara,Alberto Lara,2024-11-22,1744.2
alex-underhill,ALEX UNDERHILL,2024-11-22,1906.3
ben-grissmer,Ben Grissmer,2024-11-22,1751.3
carson-confer,Carson Confer,2024-11-22,1968.8
chuppa-cross-iv,Chuppa Cross IV,2024-11-22,1758.9
dylan-salvanera,Dylan Salvanera,2024-11-22,1682.7
ellie-homen,Ellie Homen,2024-11-22,1447
enrique-grimaldo,Enrique Grimaldo,2024-11-22,1684.4
everett-filloon,Everett Filloon,2024-11-22,1688.3
john-mills,John Mills,2024-11-22,1554.2
joseph-ugarte,Joseph Ugarte,2024-11-22,1913.7
joshua-denk,Joshua Denk,2024-11-22,1723.6
junxi-zhu,Junxi Zhu,2024-11-22,1778
logan-mazur,Logan Mazur,2024-11-22,1679.6
marcus-dion,Marcus Dion,2024-11-22,1789.1
raghav-malaviya,Raghav Malaviya,2024-11-22,1805.4
riley-factura,Riley Factura,2024-11-22,1860.6
stefan-mott,Stefan Mott,2024-11-22,1792.9
trista-medine,Trista Medine,2024-11-22,1637.6
vijay-sood,Vijay Sood,2024-11-22,1661.3
eric-rios,Eric Rios,2024-11-30,1861.7
joseph-ugarte,Joseph Ugarte,2024-11-30,1921.9
luca-ceribelli,Luca Ceribelli,2024-11-30,1944.6
patrick-donegan,Patrick Donegan,2024-11-30,1627.9
selahattin-sturm,Selahattin Sturm,2024-11-30,1698.5
simon-bernard,Simon Bernard,2024-11-30,1623.5
victor-medina,Víctor Medina,2024-11-30,1937.4
galo-orbea,Galo Orbea,2024-12-07,1592.2
vijay-sood,Vijay Sood,2024-12-07,1588.4
aaron-traylor,Aaron Traylor,2024-12-13,1787.9
aditya-subramanian,Aditya Subramanian,2024-12-13,1688.8
alberto-lara,Alberto Lara,2024-12-13,1704.2
alex-underhill,ALEX UNDERHILL,2024-12-13,1869.2
ben-grissmer,Ben Grissmer,2024-12-13,1790.5
carson-confer,Carson Confer,2024-12-13,1914.3
chuppa-cross-iv,Chuppa Cross IV,2024-12-13,1867.3
collin-heier,Collin Heier,2024-12-13,1845.1
dylan-salvanera,Dylan Salvanera,2024-12-13,1742.4
ellie-homen,Ellie Homen,2024-12-13,1556.6
everett-filloon,Everett Filloon,2024-12-13,1727
galo-orbea,Galo Orbea,2024-12-13,1556
james-baek,James Baek,2024-12-13,1808.4
james-evans,James Evans,2024-12-13,1799
joseph-ugarte,Joseph Ugarte,2024-12-13,1914.5
joshua-denk,Joshua Denk,2024-12-13,1729.2
junxi-zhu,Junxi Zhu,2024-12-13,1794.7
justin-burns,Justin Burns,2024-12-13,1906.2
logan-mazur,Logan Mazur,2024-12-13,1697
lorenzo-arce,Lorenzo Arce,2024-12-13,1741.4
luca-paz,Luca Paz,2024-12-13,1823.8
marco-silva,Marco Silva,2024-12-13,2025.2
marcus-dion,Marcus Dion,2024-12-13,1839.5
nick-navarre,Nick Navarre,2024-12-13,1784.1
paul-chua,Paul Chua,2024-12-13,1859.5
rajan-bal,Rajan Bal,2024-12-13,1724.9
riley-factura,Riley Factura,2024-12-13,1850.3
trista-medine,Trista Medine,2024-12-13,1620.7
wolfe-glick,Wolfe Glick,2024-12-13,2038.4
camilo-liberona,Camilo Liberona,2025-01-18,1617
eric-rios,Eric Rios,2025-01-18,1856.2
federico-camporesi,Federico Camporesi,2025-01-18,1903.5
giulio-tarlao,Giulio Tarlao,2025-01-18,1704.5
junxi-zhu,Junxi Zhu,2025-01-18,1850.1
marco-silva,Marco Silva,2025-01-18,1986.8
oliver-eskolin,Oliver Eskolin,2025-01-18,1913.2
selahattin-sturm,Selahattin Sturm,2025-01-18,1781.4
simon-bernard,Simon Bernard,2025-01-18,1686.1
taran-birdee,Taran Birdee,2025-01-18,1852.9
aaron-traylor,Aaron Traylor,2025-01-24,1808.9
alberto-lara,Alberto Lara,2025-01-24,1657.3
calvin-nisson,Calvin Nisson,2025-01-24,1708.2
carson-confer,Carson Confer,2025-01-24,1923.2
chuppa-cross-iv,Chuppa Cross IV,2025-01-24,1873.2
ellie-homen,Ellie Homen,2025-01-24,1570.5
enrique-grimaldo,Enrique Grimaldo,2025-01-24,1749.4
everett-filloon,Everett Filloon,2025-01-24,1768
galo-orbea,Galo Orbea,2025-01-24,1598.2
giovanni-cischke,Giovanni Cischke,2025-01-24,1787
joseph-ugarte,Joseph Ugarte,2025-01-24,1871.4
joshua-denk,Joshua Denk,2025-01-24,1731.5
justin-burns,Justin Burns,2025-01-24,1859.4
lorenzo-arce,Lorenzo Arce,2025-01-24,1773.8
luca-paz,Luca Paz,2025-01-24,1894.2
marcus-dion,Marcus Dion,2025-01-24,1814.2
raghav-malaviya,Raghav Malaviya,2025-01-24,1768.7
rajan-bal,Rajan Bal,2025-01-24,1702.1
riley-factura,Riley Factura,2025-01-24,1805.2
stefan-mott,Stefan Mott,2025-01-24,1869.2
trista-medine,Trista Medine,2025-01-24,1672.3
vijay-sood,Vijay Sood,2025-01-24,1587.8
galo-orbea,Galo Orbea,2025-02-08,1635.6
marcus-dion,Marcus Dion,2025-02-08,1859
riley-factura,Riley Factura,2025-02-08,1804.9
vijay-sood,Vijay Sood,2025-02-08,1582.3
ben-grissmer,Ben Grissmer,2025-02-15,1728.5
vijay-sood,Vijay Sood,2025-02-15,1650.9
aaron-traylor,Aaron Traylor,2025-02-21,1819.9
alberto-lara,Alberto Lara,2025-02-21,1631.2
ashton-cox,Ashton Cox,2025-02-21,1795.2
calvin-nisson,Calvin Nisson,2025-02-21,1663.8
camilo-liberona,Camilo Liberona,2025-02-21,1620.2
chuppa-cross-iv,Chuppa Cross IV,2025-02-21,1846.7
collin-heier,Collin Heier,2025-02-21,1807.9
dylan-salvanera,Dylan Salvanera,2025-02-21,1786.4
ellie-homen,Ellie Homen,2025-02-21,1600
enrique-grimaldo,Enrique Grimaldo,2025-02-21,1732.8
eric-rios,Eric Rios,2025-02-21,1787.7
everett-filloon,Everett Filloon,2025-02-21,1749.2
federico-camporesi,Federico Camporesi,2025-02-21,1856.1
giulio-tarlao,Giulio Tarlao,2025-02-21,1822.2
james-baek,James Baek,2025-02-21,1829.9
james-evans,James Evans,2025-02-21,1859.2
joseph-ugarte,Joseph Ugarte,2025-02-21,1925.8
joshua-denk,Joshua Denk,2025-02-21,1719.4
junxi-zhu,Junxi Zhu,2025-02-21,1873.3
justin-burns,Justin Burns,2025-02-21,1815
kyle-livinghouse,Kyle Livinghouse,2025-02-21,1836.2
logan-mazur,Logan Mazur,2025-02-21,1684.3
lorenzo-arce,Lorenzo Arce,2025-02-21,1798.1
luca-ceribelli,Luca Ceribelli,2025-02-21,1939.2
luca-paz,Luca Paz,2025-02-21,1836.9
marco-silva,Marco Silva,2025-02-21,1967.2
marcus-dion,Marcus Dion,2025-02-21,1817.2
oliver-eskolin,Oliver Eskolin,2025-02-21,1856.2
patrick-donegan,Patrick Donegan,2025-02-21,1628.9
paul-chua,Paul Chua,2025-02-21,1899.1
riley-factura,Riley Factura,2025-02-21,1750
selahattin-sturm,Selahattin Sturm,2025-02-21,1722.2
shohei-kimura,Shohei Kimura,2025-02-21,1912.2
simon-bernard,Simon Bernard,2025-02-21,1668.2
stefan-mott,Stefan Mott,2025-02-21,1871.9
taran-birdee,Taran Birdee,2025-02-21,1941.9
trista-medine,Trista Medine,2025-02-21,1646.6
victor-medina,Víctor Medina,2025-02-21,1894.3
vijay-sood,Vijay Sood,2025-02-21,1632.8
wolfe-glick,Wolfe Glick,2025-02-21,2081.7
aaron-traylor,Aaron Traylor,2025-03-07,1782
alex-underhill,ALEX UNDERHILL,2025-03-07,1830
enrique-grimaldo,Enrique Grimaldo,2025-03-07,1754.5
everett-filloon,Everett Filloon,2025-03-07,1697.4
galo-orbea,Galo Orbea,2025-03-07,1651.6
giovanni-cischke,Giovanni Cischke,2025-03-07,1824.3
james-baek,James Baek,2025-03-07,1884.5
james-evans,James Evans,2025-03-07,1866.5
joseph-ugarte,Joseph Ugarte,2025-03-07,1946.2
joshua-denk,Joshua Denk,2025-03-07,1752.5
lorenzo-arce,Lorenzo Arce,2025-03-07,1736.3
marcus-dion,Marcus Dion,2025-03-07,1779.8
paul-chua,Paul Chua,2025-03-07,1840.3
raghav-malaviya,Raghav Malaviya,2025-03-07,1812.7
stefan-mott,Stefan Mott,2025-03-07,1850.7
taran-birdee,Taran Birdee,2025-03-07,1918
trista-medine,Trista Medine,2025-03-07,1674.2
vijay-sood,Vijay Sood,2025-03-07,1647.5
camilo-liberona,Camilo Liberona,2025-03-22,1621.6
eric-rios,Eric Rios,2025-03-22,1906.7
federico-camporesi,Federico Camporesi,2025-03-22,1859.2
marco-silva,Marco Silva,2025-03-22,1943.1
oliver-eskolin,Oliver Eskolin,2025-03-22,1815.2
selahattin-sturm,Selahattin Sturm,2025-03-22,1737.5
simon-bernard,Simon Bernard,2025-03-22,1659.4
victor-medina,Víctor Medina,2025-03-22,1847.2
john-mills,John Mills,2025-03-29,1495.9
shohei-kimura,Shohei Kimura,2025-03-29,1930.8
aditya-subramanian,Aditya Subramanian,2025-04-11,1732.8
alberto-lara,Alberto Lara,2025-04-11,1608.8
alex-underhill,ALEX UNDERHILL,2025-04-11,1788.8
ashton-cox,Ashton Cox,2025-04-11,1806
ben-grissmer,Ben Grissmer,2025-04-11,1672.5
calvin-nisson,Calvin Nisson,2025-04-11,1690.2
dylan-salvanera,Dylan Salvanera,2025-04-11,1714.6
ellie-homen,Ellie Homen,2025-04-11,1635.6
enrique-grimaldo,Enrique Grimaldo,2025-04-11,1735.4
everett-filloon,Everett Filloon,2025-04-11,1750
giovanni-cischke,Giovanni Cischke,2025-04-11,1800.5
john-mills,John Mills,2025-04-11,1614.9
joseph-ugarte,Joseph Ugarte,2025-04-11,1943.5
justin-burns,Justin Burns,2025-04-11,1828.5
lorenzo-arce,Lorenzo Arce,2025-04-11,1760.7
paul-chua,Paul Chua,2025-04-11,1826.9
raghav-malaviya,Raghav Malaviya,2025-04-11,1815
rajan-bal,Rajan Bal,2025-04-11,1712.3
riley-factura,Riley Factura,2025-04-11,1777.2
stefan-mott,Stefan Mott,2025-04-11,1783
vijay-sood,Vijay Sood,2025-04-11,1651
carson-confer,Carson Confer,2025-04-19,1934.5
dylan-salvanera,Dylan Salvanera,2025-04-19,1766.9
